customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply
103006,138655,"@AmazonHelp Bonjour, je vous embêtez pas. Même si je ne pensais pas qu’il allait être livré sans carton, je n’ai pas dit que c’était un cadeau...",103005,"@138655 N'hésitez pas à le signaler à notre SAV en cas de besoin, merci pour votre compréhension!^FT"
103008,138655,Merci @120533 d’avoir expédié un produit sans le mettre dans un carton (juste l’étiquette de livraison sur le produit). L’effet de surprise du cadeau de noël est un peu gâché ! 😩,103007,"@138655 Bonjour David, pourriez-vous me communiquer le lien de l'article SVP ? ^SM"
103011,138656,@AmazonHelp Ich warte seit einigen Tagen auf eine Lieferung. Ursprüngliche Zustellung war der 23. November. Was kann ich da machen? Transportdienst ist: DEPOST.,103009,"@138656 Hallo nochmal, konnten die Kollegen im Kundenservice dir helfen? ^BL"
101814,138302,@120533 Amazon logistics et Chronopost.,103013,@138302 Je suis sincèrement désolée pour le désagrément causé par cet incident. Pouvez-vous nous communiquez les numéros de suivi s'il vous plait ? ^SB
103015,138657,"Hi @119625 Shin-Chan season 1 is shown as un-available for a while. Please take a look at the issue. 

.Nikhil's Chithappa",103014,@138657 Thank you for bringing this to our notice. I'll be sure to pass on this to the concerned team for a review. ^GD
103017,138658,@AmazonHelp UPS. Both. Disappointing.,103019,"@138658 I totally understand your disappointment. We'd like to take a look at this with you in real time. When you have a moment, please give us a call here:  https://t.co/hApLpMlfHN. I recommend calling, just in case we need to contact UPS on your behalf. ^BL"
103018,138658,"@AmazonHelp No. Just Amazon. One delay in CA by way of KY, the other locally in Atlanta.",103016,"@138658 Just to confirm, what's the name of the carrier listed on your tracking details here: https://t.co/Y5jpI9gRhE? ^RA"
103021,138658,"@AmazonHelp Wednesday for one, today for the other. We’ll see what happens to the next one.",103020,@138658 Are you seeing this trend with a specific carrier? Please let us know! ^MT
103023,138658,"What’s up with @115821 delaying my last two entirely separate Prime orders? One’s in Kentucky, five extra days late, the other is local, but held up. Come on.",103022,@138658 I'm very sorry for this wait. What was the original delivery estimate given at Checkout: https://t.co/Y5jpI9gRhE ^DO
103026,131812,If you want experience free Headache Shop at @115821 @5904 Fake @4770 Speakers in India.@AmazonHelp @115851 start selling orginal products in India#@132460 @5905 @134046 @120844 @135788 @131283 @121927 @132459 #Great Indian Scandal #lets uninstall Amazon#,103024,@131812 We have sent you a e-mail correspondence. Request you to kindly check and reply to the e-mail sent and we'll assist you further. ^VH
103030,138659,"@115821 multi yr prime mbr and getting frustrated. Bought ""Free 1 day"" item after confirming my address was ok and it's due to deliver 12/4?! That's not 1 day! Used to be a clear 2 days and even that is all over the board now. Why should I continue prime?",103027,"@138659 I understand your frustration! Not all shipping speeds are available for all items and all addresses. To see the most accurate Prime shipping information as you shop, make sure to set up a default address for your account. Learn more here: https://t.co/kqEPIU9Bs3 ^SC"
103032,138660,"@AmazonHelp .de
I'm sorry, but I was so damn pissed in that moment... I was tired and already un-built (is that a thing...) my pc because I wanted to build it fastly after the arrival, but then it didn't come...
It now says that it will be here tomorrow. Hopefully...",103034,@138660 If not  - my colleagues at the customer service will have a closer look: https://t.co/dDmBEPionb Kind regards ^NW
103032,138660,"@AmazonHelp .de
I'm sorry, but I was so damn pissed in that moment... I was tired and already un-built (is that a thing...) my pc because I wanted to build it fastly after the arrival, but then it didn't come...
It now says that it will be here tomorrow. Hopefully...",103035,"@138660 Hi again! Did it arrive, in the meantime? Or could my colleagues help you? ^AS"
103036,138660,@AmazonHelp It did arrive and I'm soooo happy! 😊 Thank you for making sure I got my package ❤ https://t.co/ofMwVrc5tP,103037,@138660 Thanks for the feedback 👍 That looks great - enjoy it. ^NW
103033,138660,"Hey @115821 ! I didn't get my delivery today despite it saying so since ordering my new pc case and now I'm left with a fully functional pc WITHOUT A DAMN CASE!! Thanks a lot, it's totally not like I wanted to raid Antorus today... 😐",103031,"@138660 I'm so sorry! Which site did you purchase your case on? (.de, .com, co.uk etc) ^VF"
103039,138661,@AmazonHelp Pas encore. La page de suivi de colis pour celui qui n’est pas encore arrivé me dit de revenir demain si j’ai toujours rien,103041,"@138661 D’accord. Si à la date indiquée vous ne recevez toujours pas le colis, je vous invite à le signaler à notre SAV via le lien suivant : https://t.co/qzuu0dgDXz
^MD"
103042,138661,@AmazonHelp Ça sera fait merci :),103043,@138661 Je vous en prie :)
103040,138661,"@AmazonHelp UPS pour la partie que j’ai pu récupérer aujourd’hui, la poste pour la deuxième partie... le tout devant arriver hier",103038,@138661 Avez-vous signalé ce retard à notre service client je vous prie? ^BR
103045,138661,"Donc je récapitule. Quand tu commandes sur @120533 le dimanche, en livraison en 1 jour ouvré, tu reçois normalement ta commande le mercredi, mais finalement c'est le jeudi, et encore que la moitié, l'autre arrivant le vendredi (j'espère). C'est pas mal le 1 jour ouvré !",103044,"@138661 Bonsoir, je suis désolée d'apprendre cela. Quel est le transporteur qui prend en charge votre livraison s'il vous plaît? ^BR"
103047,138662,@AmazonHelp Transporteur : Amazon Logistics,103049,"@138662 Afin d'effectuer une réclamation sur les circonstances de cette livraison, merci de nous transmettre votre numéro de suivi. ^KD"
103050,138662,@AmazonHelp C10054921473,103051,@138662 Merci de nous l'avoir communiqué. Nous allons remonter l'incident au service concerné. ^SM
103048,138662,Hey @120533 et @5977 le livreur qui dépose le colis comme ça c'est normal ? https://t.co/GSkSWWNpNo,103046,"@138662 Bjr, je suis sincèrement désolé d'apprendre cela et vous prie de nous en excuser, pouvez-vous m'indiquer quel est le transporteur qui a pris en charge la livraison ? ^RA"
103053,138663,amazon can suck my ass. the “delay” was that my scale wasn’t actually on the truck despite the driver being told it was so now they’re sending it out today. ugh.,103052,"@138663 I'm sorry to hear this. Please keep us posted when it arrives, we want to make sure this is resolved and you receive your scale today. ^GR"
103059,138664,@115830 my parcel was left right outside my front door for anyone to steal! I even have a safe place set up which the delivery person ignored! Fuming!!!! https://t.co/OBq6Bs64Kv,103054,@138664 I'm so sorry for the difficulty! Please call or chat with us using the link provided here: https://t.co/JzP7hlA23B ^MH
103061,132732,@AmazonHelp Hlo plz reply....how to find out winners?,103063,@132732 There's been a delay here and we apologize. We shall close it at the earliest. We appreciate your patience here. ^CB
103064,132732,@AmazonHelp Where is the winner list?,103065,@132732 Here's the winners list of OnePlus 5T contest :https://t.co/CtqfUqMmmq and LG Q6 : https://t.co/oQlHMltyNo ^GK
103062,132732,@AmazonHelp where the winners list?,103060,@132732 The contest results will be announced at any moment now. ^KH
103067,138665,@AmazonHelp Why is it so hard to communicate with the customer service representative? They do not  don’t understand what I am saying. Is there a language barrier here? I never had such horrible customer service in my life!,103066,@138665 I'm sorry for the poor experience. Can you tell us more about your concern? Please don't include any account details. ^RA
103069,138666,@115833 ich wünschte Euer Wetterbericht würde stimmen... https://t.co/E38F0V10j1,103068,"@138666 Ich auch 🙂 Leider können wir die Außentemperatur nicht beeinflussen, aber die Anzeige. Du änderst die Einstellungen einfach ins metrische System: https://t.co/bwFZeg5R3K Sonnige Grüße! 🌞 ^BL"
103071,138667,@116439 any idea why my fire stick is showing all app descriptions and tv show / film descriptions in German? The language is set on English UK? 😂,103070,@138667 Have you ensured your language preferences were set to English? You can find out more information about this through the following link: https://t.co/hzM1BB7VUV ^WM
103074,138668,@AmazonHelp I just checked the tracking on that delivery.  What is going on? https://t.co/kdf9jgDHAS,103072,"@138668 I'm so sorry for the delay! During this busy period, some deliveries may take slightly longer than usual. You may learn more about that here: https://t.co/uSgL4ZQf9U ^VF"
103080,138669,@AmazonHelp my friend has had money taken out of her bank and she hasn't bought anything and isn't signed up for anything @138670,103078,"@138669 Hey Tegan! I'm sorry to hear this. Without revealing any account information can you advise how much the charge was and what the charge has come under? For example, Amazon Prime, UK marketplace etc. Let me know! 

- Jenna C."
103082,138671,@AmazonHelp I tried to change my delivery address but have cancelled my order by mistake can I reinstate it??,103081,@138671 Canceling the delivery would cancel the order. The order would need to be placed again. Please let us know if we can be of further assistance! ^JO
103086,131812,Amazon Selling Fake / Copy product of @4770 in India # Amazon is not replacing to original product#Since All Bose Products they have is fake @115821 @AmazonHelp @115850 scam in  India @120844 @131283,103084,@131812 All sellers are committed to sell only genuine products on our platform. Request you to kindly respond to the email sent to you by our team for further assistance.^GD
103088,138672,"ORDER NOT DELIVERED WORST EXPERIENCE WITH AMAZON!!!@
booked remi y1 on 22nov from wednesday sale,order  not delivered nd got cancelled aftr 10 days of shippment. mr amazon i want my phone. worst service, i ever recieved. once in weekend sale.
@115821  @AmazonHelp  @138673 https://t.co/8fKcpFvzcx",103087,"@138672 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^VH"
103088,138672,"ORDER NOT DELIVERED WORST EXPERIENCE WITH AMAZON!!!@
booked remi y1 on 22nov from wednesday sale,order  not delivered nd got cancelled aftr 10 days of shippment. mr amazon i want my phone. worst service, i ever recieved. once in weekend sale.
@115821  @AmazonHelp  @138673 https://t.co/8fKcpFvzcx",103089,@138672 We understand your concern regarding delivery. Orders once canceled can't be reinstated request you to place a new order. I have taken your feedback internally to work on. 1/2^VH
103092,138674,"It's been over a week since the release date of my preorder with @115830 and I'm still without my preorder, so fed up",103090,"@138674 Oh no! I'm so sorry your pre-order item has not arrived! Can you check here https://t.co/aaDyEz1VgE and tell me if an updated delivery date has been provided?
^AV"
103094,138675,"@116090 Curious, how is a week shipping now 'Prime?' We have been noticing the term 'prime shipping' being used more and more loosely where 5-7 days is becoming too common.",103093,"@138675 I'm sorry for the inconvenience! Prime shipping benefits depend upon inventory availability, order deadlines, and in some cases the shipping address. The shipping method time starts when the item ships. You can see more information here: https://t.co/oyjcAwf6St ^GP"
103096,138676,"@AmazonHelp Oi Amazon, não recebi meu pedido 😭😭",103098,"@138676 Olá, Michele! Sem compartilhar informações pessoais ou da sua conta, poderia nos informar se o pedido foi enviado pela Amazon ou por um vendedor? ^NB"
103099,138676,"@AmazonHelp Por um vendedor, Corujamix, através dos Correios",103100,"@138676 Agradecemos a informação, Michele. Você conseguiu entrar em contato com o vendedor para mais detalhes da entrega? Pode contatá-lo neste link: https://t.co/37XOOoEoSg. ^LG"
103097,138676,"@AmazonHelp É amanhã! Só que o rastreamento não atualiza desde domingo, não chegou nem em Porto Alegre ainda 😬😬",103095,"@138676 Entendi Michele. Caso não receber seu pedido amanhã, por favor entre em contato conosco. ^AZ"
103102,138676,"Geralmente minhas entregas chegam super rápido da @117086 mas dessa vez tá demorando e eu preciso para segunda, estou nervosa 😭",103101,@138676 Oi Michele! Você poderia nos informar a data estimada de entrega do seu pedido? ^NP
103104,138677,@115850 Where's  my order 402-8625008-9117137,103103,"@138677 We're sorry about the delay in the delivery. Could you please share the details here :https://t.co/beaaDm0muc so that I can take the necessary actions? Please don't provide your order details, we consider it as personal info. Our page is visible to the public. ^PR"
103108,138678,Which one of you is to blame @118101 @115830 😧 https://t.co/OJIaCqmGE4,103105,"@138678 Hi, Alyzande! Please visit us here for some troubleshooting information: https://t.co/xtt8gPwqGG ^RB"
103110,138679,@AmazonHelp Yes of course! Thanks everytime for all your help! it's .es,103112,"@138679 You are welcome Oihane. You can return a product and here are the instructions. Please access this link: https://t.co/3uxoAmWpWK
^JJ"
103111,138679,"@AmazonHelp Dear Amazon Help, want to return my newly adquired noctua NH14S because of the wrong description I couldn't use it at all, it did have a little scratch but it doesn't matter. One thing, how in hell do I have to paste and introduce d different codes? XD Thank you!",103109,"@138679 Hello there! Thanks very much for reaching out to us, Oihane! We're sorry that you weren't able to use the Noctua, but we'd love to help! Could you please let us know which domain (.com, .ca, .es) that you used to place and receive the order? ^JD"
103115,138680,"@115830 What absolute bollocks. That’s 2 days in a row you’ve sent that message. There are multiple people here, the lights are on, the door is open. Idiots @115821 https://t.co/cSHJwvc8jD",103114,"@138680 Oh no, I'm sorry for the poor delivery experience! We'd like to take feedback about this instance, but we don't have account or order access via Twitter. When you have a free moment, please reach us chat or phone: https://t.co/JzP7hlA23B Keep us in the loop! ^KN"
103117,138681,@AmazonHelp Thank you! The UK app,103116,"@138681 We can't access your account directly via Twitter, but we want to look into our options together. Please reach out to us by phone or chat so we can investigate this further with you: https://t.co/qy3J24VGxb ^GR"
103119,138681,@AmazonHelp my package was supposed to come today but I got an email saying that you failed to deliver it?? I don't understand since I said to leave it at the concierge,103118,"@138681 I am very sorry about the troubles with your account, Megane! Let's see how we can help!  Which Amazon site do you order from? ^FR"
103121,138682,@AmazonHelp it’s working now! thanks though!,103123,@138682 We're happy to learn the issue is now resolved. Please feel free to reach us in case of any further concerns. ^GD
103122,138682,wanted to watch mr robot but amazon won’t work so inglorious basterds it is,103120,"@138682 Mr robot is working, could you please tell us what went wrong and we will assist you accordingly? ^VH"
103126,138683,"Hey @116618 @115821 do you have the ""The Square"" in english subtitles?! https://t.co/Y212xk97UK",103124,"@138683 Thanks for reaching out to us! Currently, we just have the pre-order information up on our site for The Square and no information about subtitles. You see this here: https://t.co/9qFkEJOMMR

Please keep an eye out for when more info is posted! ^TR"
103128,138684,"@AmazonHelp @120533 Bonjour, Ma commande 407-7550724-6933927 était sensée arriver mardi, nous sommes jeudi et aucune nouvelle.. #help !",103127,"@138684 Bonjour, je suis désolé d'apprendre cela. Avez-vous contacté notre service client à ce propos ? ^ME"
103129,138672,"@AmazonHelp respected sir, u know its a once in week sale. nd it very hard to place order,
nd it sucks when it get cancelled. 
i was failed to order that on 30th nov.",103130,"@138672 I can imagine the disappointment, Shrey. This is certainly not what we intended. I will pass it on as a feedback to our team internally. ^MK"
103132,138685,"@115830 What absolute bollocks Amazon. That’s 2 days in a row you’ve sent that message. There are multiple people here, the lights are on, the door is open. @115821 https://t.co/OU9CzUKukI",103131,"@138685 I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC"
103134,138686,@AmazonHelp It came today. I asked you to give to our neighbour. You threw it in my garden over the fence. What kind of service is this!!,103133,"@138686 I'm sorry, for the experience you've had with your parcel! We'd like to look into this with you and go over available options. Please contact us here:  https://t.co/JzP7hlA23B ^MW"
103136,138686,@115830 waited in all day for my amazon prime for it not to arrive. Won't be renewing and it's needed for Friday. So annoyed https://t.co/Pxq2h8jdF9,103135,"@138686 Hello Charlotte. I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC"
103139,138671,@115830 I tried to change my delivery address but have cancelled my order by mistake can I reinstate it??,103137,"@138671 We aren't able to reinstate canceled orders, Chris! Sorry for any inconvenience this may cause! ^MT"
103141,138687,@115830 having to return 4 damaged items as the packaging you sent them in wasn't fit for purpose. Throwing items into an empty box isn't acceptable.,103140,@138687 Oh no! I'm sorry your items arrived damaged. We are always looking to improve when packaging items. Please provide feedback here: https://t.co/xewqQithff. ^AL
103847,138880,"@AmazonHelp ha j'ai rien dis, j'étais sur https://t.co/9dG6X3ddzd a la place de amazon.fr ..",103849,"@138880 Vous êtes prime sur Amazon.fr, je suppose! ^FT"
103850,138880,"@AmazonHelp Oui c'est ça, je ne savais pas que https://t.co/9dG6X3ddzd &amp; amazon.fr était ""deux sites"" différent",103851,"@138880 Effectivement ! Nos sites sont indépendants les uns des autres. Les SAV diffèrent aussi.
^MD"
103852,138880,@AmazonHelp Ceci explique tout ;) Merci !,103853,@138880 Je vous en prie ^FT
103848,138880,"@AmazonHelp C'est étrange car au début c'est écrit :
""Nous sommes ravis de vous rappeler que vous bénéficiez de Prime Vidéo grâce à votre abonnement Amazon Prime ..""",103846,"@138880 En effet, Prime Video fait partie des avantages du programme Prime. Je vous recommande de nous joindre via https://t.co/hgIrz98cdI afin de vérifier tous les détails relatifs à votre compte client.^KD"
103855,138880,"C'est étrange .. je viens de recevoir une lettre d'amazon pour dire que je suis prime, alors que sur le site je ne le suis pas xD @120533",103854,"@138880 C'est un simple courrier qui vous explique les avantages du programme Prime, cela ne vous engage à rien. ^ASZ"
103998,138920,@AmazonHelp È facile dire mi dispiace,104000,@138920 purtroppo da Twitter non abbiamo modo di verificare il tuo ordine. Per assistenza puoi contattare i miei colleghi del Servizio Clienti al link: https://t.co/PumEOhM9rG. Buona serata! ^AP
103999,138920,@120540 consegna prevista per oggi ma non sapete che fine fa fattura il mio pacco 👏,103997,@138920 Mi spiace! Hai già contattato il Servizio Clienti? ^CS
104997,136634,"@AmazonHelp Ja haben es, mehr als gedacht sogar :) Waren nur vorne oben ein paar in der Mitte durch :)",104996,@136634 Die dann hoffentlich gleich vernichtet wurden ;) 🍪 ^AN
104999,136634,Da war @134825 wieder sehr vorsichtig mit meiner Sendung von @AmazonHelp unterwegs 🤷‍♂️😞 https://t.co/hQ96OqGOxz,104998,@136634 Oh nein! 😱 Haben denn ein paar Kekse überlebt?! ^AW
105004,139199,"@AmazonHelp It was Amazon UK, with delivery for Republic of Ireland",105003,@139199 Please reach out to us directly so we can take a closer look: https://t.co/JzP7hlA23B ^BG
105006,139199,"@AmazonHelp my order shipped on Monday and was due today, the shipping info has nothing more than passed to carrier since the apparent dispatch. Ru able to look into this more? Thanks",105005,"@139199 We're here to help. Did you order this from https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA, etc? Please let us know so we can best assist. ^AX"
105008,139200,"@AmazonHelp It doesn't show a carrier, that's all I can see. I ordered it as a ""same day"" delivery. Would you like me to message you the order number?",105007,"@139200 Thanks for confirming, Brad! We don't have access to your account via Twitter. We'll be happy to help review available resolution options with you via phone or chat here: https://t.co/hApLpMlfHN. Please keep us posted! We're here to help! ^SD"
105010,139200,"@AmazonHelp I clicked the link, it's the exact same image I sent you. Thanks for the help!",105009,"@139200 I am sorry for your frustration! I am not seeing who the carrier is by your screenshot, can you let us know?"
105012,139200,"Dear @115821, does this mean it’s not coming at all? https://t.co/pZ0dvve684",105011,"@139200 Thanks for reaching out! No, it doesn't mean it is not coming. It could have been delayed. Could you check here https://t.co/Y5jpI9gRhE to see if a new updated delivery date has been provided?
^AV"
105014,139201,@AmazonHelp I have but I do not believe them when they say the bag was damaged on delivery to me. They package was well wrapped and this is the mark https://t.co/YtXPrH4KBv,105013,"@139201 Thanks for the update! If you're unable to work out the return with the seller, you can check here to see if your order is eligible for an A-to-z Claim. https://t.co/xx5MYSpfSu ^GS"
105016,139201,@AmazonHelp By a third party,105015,@139201 Have you had a chance to contact the seller for available return options: https://t.co/PxWPdv7WNe? ^LI
105018,139201,@AmazonHelp if an item is damaged and I want to return it who pays the postage to return it. The buyer or seller,105017,@139201 I'm sorry to hear your item was damaged! Can you please tell us if this item was shipped and sold by Amazon or a third-party seller? You can find this information here: https://t.co/ijxJ9jCwr9 ^AC
105021,139202,@115830 as a customer and a prime member I didn’t expect my item to be delivered with no packaging which has caused damage to a Christmas gift. Picture below is just a little taste of how my item was delivered. https://t.co/BT58Nhs5Si,105019,"@139202 Oh no! I'm sorry your package arrived damaged. Let's see what options are available for this item: https://t.co/AK538z5N43. Also, you can provide feedback on packaging here: https://t.co/utZwpsGiTB. This feedback will help us improve. ^AL"
105024,139203,"@115821 Hey... could you please not offer same day delivery if you're not able to, you know, deliver?",105022,@139203 Oh no! I'm sorry for the frustration! Can you give us more details on what's happening with your order? We'd like to help if we can! ^AJ
105027,139204,"@AmazonHelp I just checked, it's for the destroyed one.",105026,@139204 Has the replacement order shipped yet? Have you checked the tracking on the replacement order? You can view your orders here: https://t.co/Y5jpI9gRhE ^RB
105029,139204,"@AmazonHelp Tomorrow by 8pm is what's on my order. That's what I'm going to go by, but I was wondering how you breached the space/time continuum.",105028,@139204 Is the tracking information provided by the carrier displaying a different arrival date? ^WM
105031,139204,@AmazonHelp This is a reorder of an item that got destroyed (resolved) and I just got the email saying the new package would be here two days ago.,105030,@139204 Interesting... Was the 28th the date provided at checkout? ^VF
105033,139204,"@115821 I'm not sure how you've managed time travel, but do your time traveling delivery people leave packages in specific places or do I have to do like am Easter egg hunt? https://t.co/e4T4wEUUFs",105032,"@139204 Hey, Edward! Without providing any personal account information, since we are unable to view your account via Twitter, could you explain what happened? ^GP"
105035,139205,@AmazonHelp Ouii heureusement ;),105037,"@139205 Vous pouvez soumettre une évaluation sur l'emballage reçu via le lien suivant : https://t.co/lk935G8fa9 
^MD"
105036,139205,"@AmazonHelp Mon colis est bien arrivé, ouvert 😬 mais bien arrivé quand même :)",105034,"@139205 Bonsoir, vraiment désolé d'apprendre cela. Le colis est-il intact ? ^KD"
105040,139205,@AmazonHelp Merci pour la réponse,105039,@139205 Avec plaisir :) Bonne soirée ! ^MH
105042,139205,"@120533  C'est normal qu'un colis que je devais recevoir aujourd'hui en point relais, vient de passer en livraison au 4 décembre sur votre site ? :(",105041,"@139205 Bonsoir, un incident a dû impacté la livraison de votre colis. N'hésitez pas à contacter notre SAV https://t.co/qzuu0dgDXz afin d'avoir plus d'informations. ^MH"
105044,132894,@AmazonHelp I talked to someone yesterday about it. Amazon CS told me the missing half should arrive Saturday. UPS told me “it should be out for delivery but it isn’t 🤷🏼‍♀️”. https://t.co/yLbLo6rQ8s,105043,@132894 I understand your frustration! We aim to deliver as soon as we can. Please let us know if it doesn't arrive by the estimate delivery date shown. ^SJ
105047,132894,Good to know that paying for Amazon Prime doesn’t mean shit when paying $200. It’s been a week since I ordered and no one can tell me where my package is. Maybe they should stop using UPS because I’ve never not had problems with them. #amazonprime #whataloadofshit,105045,"@132894 I'm sorry your order hasn't arrived as expected! Have we missed the estimated delivery date provided in your confirmation e-mail? Also, what is the latest tracking status showing here: https://t.co/Y5jpI9gRhE ? ^TH"
105050,139206,@AmazonHelp cheers for the damaged Pukka pads and an insult in response. Absolutely fab.,105048,"@139206 I'm so sorry to hear about this poor experience, Robert-Jay! Could you please tell us a little more about what's going on? We want to help! ^SD"
105052,139207,"To top it all off, I think someone stole the gift I sent via @115821 and @118706 to a friend in East Harlem.",105051,"@139207 I'm sorry for the concern! Please have your friend try these steps: https://t.co/4pBCUoMf7s

If the steps don't work, please reach out to us at the following link and we can look into this with you: https://t.co/hApLpMlfHN ^WT"
105055,139208,The frustration is REAL! @115830  how have I got prime but can never get my item on time!!! Really know how to piss me off on a regular!,105053,@139208 We're sorry you have not received your order. We would like to help! What is the current status of your order? Order status can be located here: https://t.co/aaDyEz1VgE ^TE
105059,139209,@115821 This is NOT Acceptable ! This is not the first time Amazon drops off boxes with apartment numbers and does not deliver!? Left unattended on condominiums complex bench SHSME on Amazon https://t.co/3G0DS99ve5,105056,"@139209 I'm sorry about the state of these deliveries! We want to make sure this gets corrected. Please fill out your details here: https://t.co/XQkfxCc8A2 , so that we may contact you. 

-RD"
105061,139210,"@AmazonHelp I'm sure they'll ""re""-deliver tomorrow anyway, and there's no option in the page you linked to for that situation.
But it feels like the delivery guy couldn't be bothered to drive down the lane, let alone ring the bell.",105060,@139210 You can select the issue closest to yours and the option to phone us will show up. ^VS
105063,139210,"@115830 ""attempted to deliver your package but couldn't leave it unattended.""
I'm in the building, so are a dozen people, and I can tell you nobody rang...",105062,@139210 I'm sorry for the poor experience. We'd like to make sure this is addressed and go over your options. Please contact us here: https://t.co/JzP7hlA23B ^CO
105065,139211,@AmazonHelp So far this isn’t going well. After trying to explain to a woman what has happened I was put on hold for 20 minutes before being transferred to a supervisor. After 10 minutes of explaining again he says he’ll phone me back. I just want my package.,105067,@139211 I know how frustrating this can be. Please keep us updated on the phone call back. We are here to help. ^BA
105068,139211,@AmazonHelp Delivery will be attempted again tomorrow. Who knows if attempt number 4 will be successful? Good job these are Christmas presents and not needed imminently.,105069,"@139211 I hate to hear about all this, Tom! We'd like to look into this with you. Please give us some details here: https://t.co/un8IKSgs7X and we will be in touch! ^MT"
105066,139211,"@115830 I appreciate @115830 are busy in the run up to Christmas, but they should perhaps not employ total cretins as delivery men. 3 delivery failures already this week on the same package.",105064,"@139211 We'd like to investigate this further. When you have a moment, please give us a call so we can escalate the details to our Logistics team: https://t.co/QxcJQO34S9 ^MB"
105066,139211,"@115830 I appreciate @115830 are busy in the run up to Christmas, but they should perhaps not employ total cretins as delivery men. 3 delivery failures already this week on the same package.",105071,"@139211 I'm terribly sorry you have had 3 failed delivery attempts with the same package! This is not what we want for our customers. Reach out to us here via chat or phone so we can look into this for you.
^AV"
105074,139212,Normally @115821 does a great job of packaging shipments.... not today though. Giant box with literally 0 packing materials. Fortunately it doesn’t look like anything was damaged https://t.co/k4KxgxWHzq,105073,@139212 Sorry for all the extra space! Please be sure to leave some feedback so we can improve in the future: https://t.co/GL35cBos0V ^BG
105077,139213,"@AmazonHelp How do I prevent my wife, with whom I share a Household Prime Account, from getting email notifications of holiday gifts I purchase for her?",105075,"@139213 Thank you for reaching out! Do you share an account with your wife as well, or are you simply in a household with her? ^GR"
105046,132894,@AmazonHelp It was originally set to arrive yesterday.,105078,@132894 I apologize for the conflicting info and please keep us updated on the arrival! ^SC
105080,139214,@AmazonHelp Hatte bereits am Mittwoch ein Gespräch... keiner konnte mir bisher sagen warum ich (Prime Kunde) etwas per premiumversand bestelle das per Post rausgeht und nicht als kleines Priorität Päckchen versendet wird,105079,"@139214 Damit du deine Lieferung noch bekommst, melde dich bitte über den Link. Liebe Grüße ^TA"
105082,139214,@AmazonHelp Leider kam es gestern nicht und heute auch nicht... im System steht seit gestern Ankunft zw gestern und morgen beim Kauf wurde mir aber der Mittwoch garantiert...,105081,@139214 Das ist nicht schön zu hören. Melde dich gern bei unserem Kundenservice. Du erreichst ihn ganz einfach hier: https://t.co/cDHy5WiCek. Die Kollegen können dort alles Weitere veranlassen. ^AW
105084,139214,@AmazonHelp Bei uns kommt die Post 1x täglich und meine Schwester hat den eben gesehen und er hat nichts eingeworfen,105083,"@139214 Ich gehe fest davon aus, dass du dein Päckchen heute noch erhalten wirst. Sollte dies wiedererwarten nicht der Fall sein, melde dich gerne bei meinen Kollegen im Service, diese prüfen und veranlassen dann alles Notwendige für dich. #fingerscrossed ^SM"
105086,139214,@116316 ein Witz ich bestelle etwas per premiumversand als Prime Kunde und irgendein Witzbold kommt auf die idee das per deutsche Post zu versenden. Nun muss ich auf das dringende Produkt im brief länger warten obwohl es hieß garantiertes Lieferdatum 29.11... echt klasse Amazon,105085,"@139214 Die Versandart *Brief/Großbrief* ist kein Indiz dafür, dass ein garantiertes Lieferdatum nicht eingehalten wird. Der heutige Tag hat ja gerade erst angefangen 😉 und die Zustellzeiten sind meist bis 20 Uhr. Gruß ^SM"
105088,139215,@AmazonHelp Hd,105091,"@139215 Have you tried turning the device off, then back on? Once you've done so, then try to download the app again. If that does not work, then please let us know, so that we can further assist! ^GP"
105089,139215,@AmazonHelp Amazon 8inch fire he with alexa,105094,@139215 Thank you! Please contact us via phone or chat here: https://t.co/PvXTb5eMqx ^LS
105090,139215,"@AmazonHelp 

Please tell me i have not spent !put cash in your new tablets only to find out I can't download the @6069  app.",105087,"@139215 Hi there! I'm sorry that you're having some trouble downloading an app. In order to get you to the right support team, please tell us which device you are using. ^SP"
105096,119483,@AmazonHelp hi! I ordered eight trackers and only got six in the bag. What should I do?,105095,"@119483 I'm sorry you received less than you ordered! We'd be happy to help! When you have the time, please visit us here: https://t.co/A0phcdxTJt and we can explore our return options. ^TK"
105101,139217,@AmazonHelp I’ve waited in ALL day 😫,105099,@139217 I completely understand your concern! We'd like to take a closer look into this with you. Please reach out to us here: https://t.co/JzP7hlA23B so we can investigate! ^VB
105104,139217,"“The driver is making one delivery before yours” ten seconds later “the driver has had to be re-routed, you will receive your delivery later”. @115830 you’re KILLING me. #boredhousewifeupdates",105103,"@139217 Thanks for letting us know. Deliveries can be made until 21:00. If you don't receive it then, contact us here: https://t.co/JzP7hlA23B ^LI"
