customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply,intent,label_notes
65822,131057,"@AmazonHelp So… just got this email about my outstanding package (the iPad case). Completely unacceptable. I ordered this on Sunday, and it’s took 4 days for those jokers to realize they’ve lost it. Gonna be another 2-3 before I get a replacement. This is exactly the shit I’m talking about. https://t.co/0cxXwPhU6B",65820,@131057 Oh no! Sorry to here your order was lost/damaged while in transit. Have you been given a delivery date for the replacement?^ES,delivery_issue,
109821,140385,"@AmazonHelp Artbook commandé depuis plusieurs mois, la date est passé, et j'ai eu le droit à 'en attente d'approvisionnement'.",109823,"@140385 J'en suis navrée, tant que la commande est maintenue, assurez-vous que nos services vont faire le maximum afin de nous procurer l'article et vous l'envoyer, je vous prie de nous excuser pour les délais que cela prend.
^KE",delivery_issue,
115925,141807,Thank you @115821 for hooking it up with the awesome deals on some awesome movies. @6640  @6641 @141808 @116 @6642 https://t.co/JT0dTYoo5e,115924,@141807 It's our pleasure! Pop the popcorn and enjoy the show. ^SH,other,
44533,125879,Es gibt noch einen bescheideneren Logistiker als @124285. @AmazonHelp ist noch viel besser. Ihr gebt Euch echt die Klinke in die Hand.,44532,"@125879 Hi, bitte informiere direkt die Kollegen vom Kundenservice darüber: https://t.co/ohyvGrpvrY Vielen Dank! ^SI",delivery_issue,
34471,123471,@115830 i've noticed recently all my game pre-orders are scheduled to be delivered a day late. Why is this? 🤔,34469,@123471 We aim to meet the date given in your order confirmation e-mail: https://t.co/AV7avSDRdg. Has the delivery been missed? ^KJ,product_device_issue,
33182,123023,"@AmazonHelp Una persona me dio largas, otro me dijo q confiara y otro me dijo sentir vergüenza y me recomendó comprar otros disfraces.",33184,@123023 ¿Podrías confirmarnos si es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DA,other,
103080,138669,@AmazonHelp my friend has had money taken out of her bank and she hasn't bought anything and isn't signed up for anything @138670,103078,"@138669 Hey Tegan! I'm sorry to hear this. Without revealing any account information can you advise how much the charge was and what the charge has come under? For example, Amazon Prime, UK marketplace etc. Let me know! 

- Jenna C.",other,
19114,120260,@115850 : By what date will you publish the result of Amazon App Jackpot Contest which ended  yesterday i.e 31st Oct 2017 ?,19111,"@120260 Hi, you may check it here: https://t.co/Hv5hJjiSeG ^RW",delivery_issue,
42553,125402,@AmazonHelp I don't think the package is damaged.Rather carrier communication issue. Why else the changing stories ?found out about return from email.,42554,"@125402 Goodness, my apologies for the frustration! Please keep us posted on your new order. We want to help any way we can! ^KN",delivery_issue,
80837,133894,@AmazonHelp Plz share link again,80838,@133894 Here is the link: https://t.co/GIJyeYqKE0. Kindly fill in your details and we'll get in touch with you soon. ^VH,other,
40422,120261,@AmazonHelp But please arrange return pick up from your hand,40425,"@120261 Please don't worry, our team will get in touch with you with a best possible resolution. ^SU",other,
95429,136750,@AmazonHelp Più con Poste che con voi: un pacco risulta ritirato all'ufficio postale ma non è stato davvero ritirato.,95431,"@136750 Mi dispiace! Se non l'hai già fatto, segnala l'inconveniente al nostro Servizio Clienti cliccando qui: https://t.co/UsC4ePCPhC. I nostri colleghi sono a tua completa disposizione per assistenza. A presto! ^EA",prime_issue,
56865,128883,@115821 what a load of bullshit no one tried to deliver it!!! https://t.co/Q3fkD877yI,56864,@128883 I'm sorry for any inconvenience! Most delayed deliveries arrive the next business day. Please keep us posted! ^KJ,delivery_issue,
77630,133294,"@AmazonHelp J'espere oui 😅
Merci 👌",77632,@133294 😄😄,refund_return,
109791,143929,@117086 Euuuuuu finalmente comprei meu Kindle!!!!! 💖,124689,"@143929 Olá, Anna! Ótimo, você já sabe qual conteúdo digital vai ler assim que receber o dispositivo?. ❤️💚💛 ^NB",delivery_issue,
21564,120701,@AmazonHelp Chutiya Hai Kya tu...from yesterday u guys are delivering? Madarchod,21565,@120701 I understand you are yet to receive your order. Please wait for our team to reach out to you soon. ^VM,delivery_issue,
99927,137880,@AmazonHelp  Necesito un telefono de oficinas.,99928,"@137880 Te ofrecemos las siguientes opciones en teléfonos para oficina: https://t.co/oImna6ZHgT

Además puedes buscar el artículo que más se ajuste a tu interés, escribiendo el nombre en la barra de búsqueda localizada en la parte superior de nuestra página de Amazon.es

^DB",other,
120264,142699,Thanks @117795 for great #Thanksgivingday2017 via #TreasureTruck in @2319 https://t.co/jhQKrHT6wu,120263,"@142699 Happy Thanksgiving, Melissa! The turkey looks delicious! So glad we could be a part of your day! ^SE",delivery_issue,
74320,132638,@AmazonHelp Dankeschön! Bin schon fleißig am anschauen. :D,74318,@132638 Bei welchem Film oder welcher Serie bist du denn gerade? ^AN,payment_issue,
15268,119350,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015,15269,@119350 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2),other,
29573,122494,@115850  Having issue with EMI  in my order..where to contact.kindly help..,29571,@122494 Sorry about the issue with EMI. Please report this to our support team here: https://t.co/vlvfJr4nN9 &amp; we'll help you. ^BS,delivery_issue,
21944,120778,@115851 @AmazonHelp @115850 @115821 fire the india sales team. For last 6 days they schedule and cancel the pickup. 404-7148114-1043526,21943,"@120778 assistance. Please don't provide your order details, we consider it to be personal information. 2/2 ^SY",cancellation_issue,
35176,123660,Maybe someone at @115821 can machine learn their way into telling someone at @117093 that bananas and cans don't go in the same bag?,35174,@123660 So sorry for the poor experience! Please contact us here: https://t.co/hApLpMlfHN so we can look into this for you! ^AD,other,
55039,128478,@AmazonHelp It says by November 3rd at 8 pm. I am just getting worried because that’s 2 days away now.,55038,@128478 It's not uncommon for items to ship and arrive the same day. Please keep an eye on your inbox for a shipping notification. ^RA,other,
118772,142327,@AmazonHelp obg lindinho (a) vc é top demais,118771,@142327 Imagina Vitu!  ^JJ,payment_issue,
1718,116087,"I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 houses away.",1716,@116087 I'm sorry for the long wait; what is your current order status showing when you review it: https://t.co/Y5jpI9gRhE? ^WM,product_device_issue,
19427,120315,@AmazonHelp No use from your link or Amazon app support call or chat. Please see the order details.just telling us to wait.Not updating the status also. https://t.co/Uwp0eOu6Ia,19429,"@120315 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (2/2) ^ZH",prime_issue,
74605,132443,@AmazonHelp Have replied to Ur mail. Hope for a more logical response from your side.,74606,"@132443 Thanks for the update, we will reach out to you soon. ^MJ",delivery_issue,
122761,143388,@AmazonHelp err...I arranged all my items to come on Friday when imnot at work! Why u delivering one 2moro?! So pissed off!! https://t.co/AYVpXO0Nvk,122758,"@143388 Hello, Martyn. I'm sorry for the unexpected delivery date. If you could please reach out to us using the link provided, we'll be glad to look into this further for you: https://t.co/JzP7hlA23B  ^FJ",delivery_issue,
52911,127914,@115850 My refund is pending for over 1 month. I think I will shift my loyalty to @118702,52910,"@127914 I'm sorry to know that you didn't receive the refund yet, Write to us here: https://t.co/TEL3kH2xt5 &amp; we'll help you. ^OS",payment_issue,
36529,123963,@AmazonHelp Can you call me at 9654057010,36531,"@123963 As mentioned earlier, please fill in the details in the form provided earlier, so that we will be able to assist you. (1/2) ^JS",refund_return,
52238,127745,hmmm my positive reviews on Amazon seem to be disappearing? @AmazonHelp,52237,"@127745 Oh my!  That is very strange, Zara. Are you noticing that recent reviews are no longer able to be viewed, or older ones? ^JD",other,
113711,141258,@AmazonHelp @115830 it wouldn't bother me as much if we lived in the middle of nowhere but considering we are only 35 minutes away from the dispatch centre and the item was supposedly out for delivery at 10.30am yesterday morning. I think it might be a great idea to use Sat Navs,113709,"@141258 Thank you for taking the time to provide this information for us. When you spoke with us directly, did we indicate a date we'll be able to refund or replace the order if it hasn't arrived? ^JR",account_issue,
24493,121282,@AmazonHelp Please send a link to the phone number. Almost impossible to find on your website. I need to get sorted ASAP as this is a birthday present,24494,@121282 You can request a call back here https://t.co/zH8UlhTGcc ^KM,product_device_issue,
80667,133896,@AmazonHelp J'ai passé une commande le 20/11 pour livraison le 28/11 entre 10 et midi (amazon prime + supplément créneau horaire + supplément emballage cadeau car il s'agissait d'un événement important) Le 27 je reçois un mail disant que le colis a été expédié. jusque la tout va bien 1/1,80669,"@133896 La livraison qui vous a été confirmée pour aujourd'hui, concerne le même article ? ^AR",other,
126087,144294,@AmazonHelp I'm not giving any order details I'm just informing you that I can't really respond back to an email saying it'll take 2-3 business days to resolve my issue that you have been promising to resolve within 24 hours from the past 16 days now!,126088,"@144294 I get your concern, apologize for the ordeal. Please reply back to the email and we'll get back to you at the earliest. ^PS",other,
80602,135785,@116875 Puedo comprar algo en Amazon EUA y pagarlo con Amazon Cash?,91239,"@135785 Hola Juanito. En caso de que quieras utilizar Amazon Cash en https://t.co/nUUp5MLhYl, te recomendamos verificar la siguiente información: https://t.co/XFnONog7ck ^HC",prime_issue,
93588,136285,"@AmazonHelp All it says  is ""Tuesday, November 28

Package has left seller facility and is in transit to carrier

US"" and it hasn't changed at all. It was supposed to be delivered today. Seems like my prime membership doesn't matter or the $900+ bucks I spent",93590,@136285 Could you please contact us so that we can look into this further for you? You can reach us here: https://t.co/CYqkdUakWJ. ^PJ,other,
89198,135292,"@AmazonHelp placed with delivery for Wed by 8pm, A confirmation last night now says Thur by 8pm, and the rep said Thur by noon",89196,@135292 I'm truly sorry for the inconsistent information. Deliveries will be made by carriers up to 21:00. ^JZ,other,
111906,140851,@AmazonHelp Thank You!!,113746,@140851 You're welcome. Do keep us posted for any further assistance. ^SV,delivery_issue,
2553,116315,"@116316 Hi. How can I restrict results to German language books, while searching titles on amazon.de?",2552,"@116315 Hi, just a question at the beginning - do you prefer answers in German or English? ^NW",delivery_issue,
31387,122918,I don’t understand why @115821 Prime isn’t shipping promptly anymore. I spend tens of thousands a year with them. No two day service. 😬,31385,@122918 Oh no! I'm sorry for the troubles. Are you currently having an issue with an expected delivery? ^AL,account_issue,
21427,120686,@115850 We need # NO SHAVE NOVEMBER # sale @ amazon,21426,@120686 That's an interesting one! I'll surely pass along your feedback to the team concerned for review. ^HD,delivery_issue,
58137,129196,@AmazonHelp my book came like this? :( https://t.co/YXO3XhNvhj,58136,@129196 I'm sorry to see it is bent. We can look into your options with you here: https://t.co/qy3J24VGxb ^AF,delivery_issue,
29969,122593,Order# 171-0392701-6255505 @115850 #Amazon product has to come on 31 October. but still not an update.,29971,"@122593 Sorry about the stretch, Ashish. Please connect with us here: https://t.co/HQhpS2qeEd and we'll check this for you. ^MS",delivery_issue,
36496,123961,@AmazonHelp Kindergarten Unlimited website will not return any ebooks. Tried returning all 10 but keeps sayjng I have 10 out. Have closed out of browser on pc and reinstalled android app. Nothing helps on either platform. Help! :(,36498,@123961 Oh no! Please contact us here: https://t.co/hApLpMlfHN so we can look into this issue for you. ^AD,product_device_issue,
99780,137845,"@AmazonHelp I've called support over the last 3-4 days. Every call, I'm instructing them what to do. This still is not resolved. I'm spreading the word...",99781,@137845 What is the issue preventing the return from being properly created?  ^FJ,product_device_issue,
29999,122600,"Have been following from 2 weeks to unhold my account
@115851 
@AmazonHelp",29998,@122600 Did you receive anything from an a/c specialist? Please also check your spam/junk folder. ^PK,other,
5327,116936,@AmazonHelp But why has every item got  3+ days processing time when it's usually next day,5329,@116936 Some deliveries may take slightly longer than usual. You can read more information on here: https://t.co/VrNzEOwawt ^KI,other,
86231,134822,@AmazonHelp Excelente mesmo. Chegou rápido demais! Obrigado! 😊,86230,@134822 Que noticia boa Ney! ❤️ Desejamos que desfrute muito do produto viu 😉. Grande abraço! 😉 ^AZ https://t.co/3YZuwc3w1J,delivery_issue,
80632,133890,@AmazonHelp Setting up a product. Not finding what I need by trawling through endless help pages that really aren't very helpful.,80633,@133890 Sorry to hear that. What information were we able to provide when you contacted about this issue? Were you provided with steps to take? ^TI,other,
76073,133022,"@AmazonHelp No, I’ve received nothing. Zero outreach or update. Even when the arrived and realized they forgot the package, no notice or anything. I’m the one calling to ask where my stuff is. Date still says 27th (ordered 23rd). https://t.co/1MExeVS8p7",76072,@133022 I'm sorry for your poor experience. Can you provide info on who the carrier is: https://t.co/Y5jpI9gRhE ^LL,refund_return,
63150,130478,@128308 firestick remote voice control works only for prime video but not inside other apps- like @15462. Not efficient,63149,@130478 I understand your concern. Kindly connect with us here: https://t.co/ptGnF3PKEB. We'll look into it. ^SQ,delivery_issue,
80541,133883,@AmazonHelp What the hell is this? How come a bank comes into the picture where I paid the whole amount from my Amazon Pay Balance? Make yourself aware about your own Amazon Pay Balance otherwise you can't help anyone.,80542,"@133883 I'm sorry about the previous Tweet, we would like to know your concern in detail. Write to us here: https://t.co/GIJyeYqKE0 &amp; we'll take necessary actions to make things right. ^MJ",order_issue,
45541,126082,"@AmazonHelp As always, I’ve done exactly that. All they do is tell me I have to return the package or pay to have it dropped off elsewhere.",45543,@126082 Have you had the chance to reach out to us so we can leave carrier feedback on these orders: https://t.co/hApLpMlfHN? ^VS,other,
120204,142685,@AmazonHelp What if I pay for my order with debit card and then decide to cancel it. How will I get my refund?,120203,@142685 ¡Hi Sidhant Oberoi! Without providing personal or confidential information. Just to confirm Would the order be on Amazon.es? and Could you tell us if the product is sold directly by Amazon or sold by an external vendor?  ^PC,delivery_issue,
64159,130698,@AmazonHelp Thank you.,64160,@130698 It is always our pleasure. Do let us know for any further concern. ^AM,product_device_issue,
29994,122598,"@AmazonHelp of no use dear Amazon, please change ur delivery partner as delhivery everyone in my city is pissed of with this service https://t.co/HgJfaOBvzB",29995,"@122598 Sorry to learn that you had issues with our courier partner, I'll forward this feedback internally and we'll look into it.^SU",other,
1726,116088,@AmazonHelp Star Wars Battlefront 2 Elite Trooper Deluxe Edition Playstation 4 https://t.co/6K7WdDcY2P preorder info is in description. Thanks for help,1727,@116088 Thanks for the link. We are not a participating retailer to receive the bonus content. Details: https://t.co/hJIrBtSMrl ^BE,payment_issue,
96654,137094,"Salut @115821 @120533 
Combien de RT pour cette manette ?
https://t.co/DJ85FO2lWr https://t.co/u6tocRFqfp",96653,"@137094 Bonjour Julien, je suis navré mais nous ne proposons pas cette option.",other,
98613,137582,Hey @amazonHelp I'm  looking at Element 43-Inch 4K Ultra HD Smart LED TV and it says out of stock we don't know when or if this item will be back any word on time frame for its return?,98612,@137582 Hi Robin. We don't have a specific time frame on when or if we will have this item back in stock. Please keep a look out for any further updates on the website. ^HC,delivery_issue,
22548,120925,"@115850 
@AmazonHelp what's update of this? https://t.co/rZxXAjgtps",22547,@120925 Please confirm if the order is picked up for the return. You may check the return status here: https://t.co/6z4yoQYZ7T (2/2)^SF,other,
117904,142147,@AmazonHelp Your customer service and still no delivery,117905,@142147 I'd like to have a member of our team look into this for you. Please provide details here: https://t.co/QBgeLYQfUh ^JF,refund_return,
98639,137589,Fiz uma compra na @117086 dia 24 e a transportadora Direct disse que meu pedido foi entregue ontem às 17h sendo que NINGUÉM de casa recebeu. Liguei lá para fazer a reclamação e vão averiguar quem assinou e pediu pra eu esperar 48 HORAS,98637,"@137589 Olá Jão! Sentimos muito o acontecido. Por favor, mantenha-nos informados. Se tiver algum incoveniente ou dúvida, fique à vontade para entrar em contato conosco! ^HC",delivery_issue,
74655,132717,@AmazonHelp Yes triple yes!,74654,@132717 Who is the carrier for your order? Have you had any further updates to the tracking?^PJ,delivery_issue,
49144,126979,Can you help me? My account unlock because my billing address. I sented every day my bank statement but noone answer and fix it! @AmazonHelp,49142,@126979 I'm sorry for the account issues! Have you received any further e-mails from an account specialist? ^TR,other,
114338,141415,@AmazonHelp Ah... Et donc je ne peux pas négocier ce prix ? J'aimerai vraiment cette paire,114336,@141415 Vous pouvez contacter le vendeur directement via https://t.co/DCySkDyruo,other,
109883,140395,@AmazonHelp I’m getting no where with emailing customer service. This is beyond a joke.  Thanks amazon for stealing $100 from me. Can’t even tell me what’s happend because of confidentiality reasons. Never buying e-gift cards again. What a joke,109881,"@140395 I'm so sorry to hear you've had a poor experience with us, Matt! We are here to help. While being in contact with us, what options have been provided to you? ^HM",delivery_issue,
17256,119798,@AmazonHelp wht explanation would you like 2 gv now as mor order got cancelled n products r returned back after waiting 4 mor thn two weeks?,17255,@119798 I'm sorry about that. Could you confirm sharing your details in the link shared earlier? ^GK,account_issue,
80756,133916,@AmazonHelp No me sale la opcion “cambiar” como indica en las instrucciones,80758,"@133916 Mónica en ese caso te aconsejamos contactar directamente con Soporte al Cliente por medio del siguiente enlace: https://t.co/OjvUxwnzPe

^DB",other,
74598,132443,@AmazonHelp Still awaiting a reply from your side,74599,"@132443 I understand waiting can be tiresome. Be assured, we'll get in touch with you shortly. ^BV",other,
115937,141818,"@AmazonHelp Thanks, I’ve emailed with the order number and details.",115939,"@141818 E-mail responses are expected within 12 hours. For a quicker resolution, please use the phone or chat option. ^GG",payment_issue,
18691,120171,"@115850 This in unacceptable. You sell a book that has a MRP of Rs. 299 for Rs. 336 to me. Then, you drop the price to 302. https://t.co/Tut8jxM4vd",18690,@120171 Pricing and offers are decision of the sellers. The constantly changing marketplace 1/2^HN,refund_return,
28440,122221,@AmazonHelp 4 gifts do u hv an option 4 cards so an accompanying message cn b sent with the gift?,28438,"@122221 Hello, Ein! You can find out what customization options are available for a gift card here: https://t.co/qT5dfap6hx ^MW",other,
89191,135291,"@AmazonHelp I am aware of this, I live in a flat and no option was suitable. For some reason I wasn't allowed to deliver it at a post office which is what I normally do. What annoys me more is you chose @116324 to deliver. They are notoriously bad. Evidentially so. 🙄",89189,"@135291 We'd like to help out any way we can, but do not have access to account information here on Twitter. If you could reach us by Phone or Chat: https://t.co/JzP7hlA23B we would be happy to explore all of our options for you! Keep us posted, Lucas! ^FR",delivery_issue,
63979,130695,@AmazonHelp Gracias. Ahora borro el tuit. Necesito saber porqué no he recibido mi pedido y cuándo voy a hacerlo. mi ref403-3195704-8493158. Gracias,63978,@130695 Por este medio no tenemos acceso a tu cuenta Ana. ¿Nos podrías confirmar la fecha de entrega estimada de tu pedido? ^JJ,other,
121061,142944,"Das neue Angebotssystem von @116316 nervt. 

Die Hälfte der Zeit werden die Angebote gar nicht angezeigt, und wenn dann muss man praktisch jede Stunde reinschauen weil der Zeitraum so kurz ist. Niemand hat Zeit dafür.",121060,"@142944 Es ist einfach zu viel, Laura! Wir bemühen uns, so viele Angebote wie möglich sichtbar zu machen. Ich danke dir aber für dein Feedback. Lieben Gruß ^SM",delivery_issue,
17200,119791,@AmazonHelp Kindly note i will not received or accept my last order. I have choosen COD but due bad service of Prime i will not accept,17201,@119791 provide your details here:  https://t.co/beaaDm0muc &amp; we'll get this sorted.(2/2)^SF,delivery_issue,
18155,120034,"@AmazonHelp No, is USPS even contactable, esp after hours?  I'll wait and see what happens tomorrow. Two delivery mishaps this month - one UPS, one USPS",18154,"@120034 Unfortunately not. However, you can check the carrier website for more detailed tracking information. Please keep us posted. ^SY",other,
24056,121179,Hello @115821 order not delivered OD__credit_card__ not delivered but SMS &amp; email received regarding its delivery.ph 08797297187,24058,@121179 This doesn't sound right! Have you reported this to our support team  (1/3)^SF,delivery_issue,
13162,118701,@AmazonHelp This has been the most frustrating and useless customer service ever.,13161,"@118701 Sorry about the bad experience, Manak. I'll be sure to pass along your feedback internally. ^MS",refund_return,
41507,125124,"@AmazonHelp This is the first time I've had this problem, so I haven't called them yet. Thank you for the information! I will give a call later today!",41506,@125124 Keep us in the loop! We want to make sure this have been taken care of for you! ^FR,other,
17244,119796,@AmazonHelp Still I didn't received any update from your end. I have to book order today,17245,@119796 You must have received a response here: https://t.co/cx0UNsZXpj. Please let us know if you do not see the email here. ^KS,other,
18143,120032,@AmazonHelp If nothing happens then I will put on FB also,18144,@120032 here: https://t.co/beaaDm0muc and we'll reach out to you. (2/2) ^GK,delivery_issue,
65882,132741,@115850 Indeed the best service. Absolutely loving it. It just needs a bank checkout feature. #AmazonPay #InstantPayment,74805,"@132741 Thank you so much for your kind words, Samit. We're happy when our customers are happy. :) ^HS",other,
91315,135805,@AmazonHelp Muchas gracias. En todo caso ha sido un problema de manipulación a la hora de entregar el paquete por parte de @4496,91317,"@135805 Con gusto, María. Siempre que ocupes, estamos a disposición. ^DA",delivery_issue,
111724,140820,"@AmazonHelp just checked account online and says parcel delivered, handed to resident - no parcel here!!!",111721,@140820 Oh no! Please try the steps found here: https://t.co/1ci5VCVmay. Let us know how it goes. EZ,other,
103099,138676,"@AmazonHelp Por um vendedor, Corujamix, através dos Correios",103100,"@138676 Agradecemos a informação, Michele. Você conseguiu entrar em contato com o vendedor para mais detalhes da entrega? Pode contatá-lo neste link: https://t.co/37XOOoEoSg. ^LG",payment_issue,
49952,127178,"@AmazonHelp Didn’t get any mail on this, already checked",49953,@127178 details here: https://t.co/GIJyeYqKE0 and we'll look into it. (2/2)^SQ,delivery_issue,
115807,141787,@AmazonHelp That just takes me to a customer service page. What do I do?,115809,"@141787 If you select, Amazon devices, My device or app is not shown, Fire TV stick (in the drop down), Screen or Audio issues, and then select how you would like to reach us, we will be able to do real-time troubleshooting with you. ^BE",delivery_issue,
43737,125706,@AmazonHelp I already did but no response,43735,@125706 Was the order placed on Amazon.in or https://t.co/nUUp5MLhYl ? ^MK,other,
105040,139205,@AmazonHelp Merci pour la réponse,105039,@139205 Avec plaisir :) Bonne soirée ! ^MH,other,
38110,124276,@AmazonHelp These are only delaying tactics. If I pay prime delivery charges then same package will be delivered within 24 hours without any issues.,38111,"@124276 I get your concern. However, packages are shipped as per estimates. Kindly wait till the same. Appreciate your patience. ^VN",delivery_issue,
19199,120264,@AmazonHelp problem not resolved yet...high time now,19197,@120264 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2),other,
19442,120317,@AmazonHelp Ok thank u,19440,"@120317 You're welcome, Aleema. Do let us know if you need any further assistance. ^SY",other,
49910,127178,"@AmazonHelp What should i do with this link , i want my cashback, really insane by @1107",49911,@127178 We'll check your concern and assist you accordingly. Appreciate your understanding. (2/2) ^SV,product_device_issue,
114377,141427,@AmazonHelp No because I only found out now as I had to manually track the delivery. If I'd have been made aware this morning I could easily have provided an alternative delivery address.,114376,@141427 Please reach out to us via chat or phone at the following link. We'd like to look into this with you and review our available options: https://t.co/JzP7hlA23B ^WT,product_device_issue,
69847,131816,@AmazonHelp hi an item i orderd says it cannot be delivered and i am to contact amazon for assistance?,69845,"@131816 Hi Ricky, can you contact us here: https://t.co/oGDklGgbCZ so that we can assist you further with your order?^PJ",other,
18184,120038,@116316 hallo ich hätte eine Frage kann man Prime auch mit einem Gutschein bezahlen?,18183,@120038 Geht leider nicht: https://t.co/0UscifxcLC Du kannst für Amazon Prime einen Bankeinzug oder eine Kreditkarte verwenden. ^DS,account_issue,
80545,133883,@AmazonHelp I am still waiting for help. How come my balance deducted and it's not there in Amazon Pay Balance Account Statement? It's simple cheat from Amazon India.,80546,"@133883 You must've received a correspondence from us on this. Please find it, here: https://t.co/NTkrxpsbHJ and kindly revert to it if needed. ^YP",delivery_issue,
17207,119791,@AmazonHelp When i was not a member everything was under gaurantied delivery and once i paid for membership facility is limited,17206,@119791 We will consider this as feedback and ensure to pass it on internally for improvements. ^RW,other,
32328,123161,@115890 @115787 @15913 @115821 @AmazonHelp On launch day? Can someone explain this to me? This is wrong and deserves some sort of response,32325,"@123161 Sorry to hear about this. If it was pre ordered from us, I'd advise to reach out here: https://t.co/hApLpMlfHN ^PK",other,
18923,120227,@AmazonHelp Is there any update??,18924,"@120227 We've responded to you via email, Saurabh. Please reply to the email sent for more information. ^KS",delivery_issue,
77510,133266,Well it turns out @115821 are a bunch of unhelpful and lying human beings! #neverbuyfromamazon #amazon,77509,"@133266 I'm sorry to hear this feedback! This isn't how we want you to feel. We'd like to help if we can. Without sharing personal or account information, can you tell us what's happening? ^KN",refund_return,
21962,120780,@AmazonHelp kindly expedite your process it's already been 2 days since I filed this forgery and it's still not resolved.,21961,@120780 We value your time. We shall get things right for you at the earliest. ^CB,payment_issue,
37631,124168,"@AmazonHelp Some of the ""X-Ray Lyrics"" that accompany songs in the app are incorrect. When I spot these, is there a way for me to suggest changes?",37630,@124168 Hmm. That's a good question! Let's see if we can get this reported with you in real time here: https://t.co/hApLpMlfHN ^JZ,other,
115890,141801,@AmazonHelp How ma you chances will it take? Parcels have clearly been going 'missing' and nothing has changed. My parcel that was 'delivered' previously is still no where to be seen even though I've been assured that it's just an oversight and it will definitely be delivered... #emptywords,115886,"@141801 I'm sorry you have not received your order, did you get a chance to fill out the form in the previous post, for us to contact you? 

-RD",delivery_issue,
43288,125593,"@115833, Alexa couldn't find any songs when asked to ""Play Hindi Party Songs"" on Echo2 😑",43286,@125593 What did it say? Any particular error message ? ^CB,product_device_issue,
69843,131815,@AmazonHelp I'm hvng issues with my recently bought 100% original Motorola turbo power charger 2.8 amp delivered on 4th of Nov. It's been less than a month and I'm not getting any solution either from custmr support or the seller. Order id 4__credit_card__ amazon id. Ankursingh,69844,@131815 Sorry to know that your recent experience wasn't on par with your expectation. We'll certainly look into this issue. Kindly share your details here: https://t.co/beaaDm0muc and we'll get it checked. 1/2 ^SY,product_device_issue,
103030,138659,"@115821 multi yr prime mbr and getting frustrated. Bought ""Free 1 day"" item after confirming my address was ok and it's due to deliver 12/4?! That's not 1 day! Used to be a clear 2 days and even that is all over the board now. Why should I continue prime?",103027,"@138659 I understand your frustration! Not all shipping speeds are available for all items and all addresses. To see the most accurate Prime shipping information as you shop, make sure to set up a default address for your account. Learn more here: https://t.co/kqEPIU9Bs3 ^SC",delivery_issue,
103097,138676,"@AmazonHelp É amanhã! Só que o rastreamento não atualiza desde domingo, não chegou nem em Porto Alegre ainda 😬😬",103095,"@138676 Entendi Michele. Caso não receber seu pedido amanhã, por favor entre em contato conosco. ^AZ",delivery_issue,
73402,132418,@AmazonHelp Tranquilos. De momento no hay señal de alarma. El retraso era dentro de lo aceptable.,73405,"@132418 Lo entendemos Don Ricardo, mantennos al tanto de la entrega de tu pedido. ¡Saludos! ^FZ",other,
122065,143202,Gracias @116875 https://t.co/H1DA3I9xJq,122064,"@143202 ¡Hola, Jesus! Con mucho gusto 😃 ¿Recibiste este producto hoy? ^LC",other,
35845,123811,Wow @115830 who do you use for delivery people.  Are they trained to lie?  I have been home all day.  This is shit.,35843,@123811 What carrier is your order with? ^KM,delivery_issue,
80684,133897,@AmazonHelp Who is the customer here?? You people should keep me posted not the other way around! #frustrating #badexperience,80686,"@133897 Out for delivery orders are delivered by 8 pm but may run late at times due to unforeseeable reasons. Please reach us, here: https://t.co/vlvfJr4nN9 and we'll check this for you. ^YP",delivery_issue,
11572,118229,Me ha tocado un inepto en @4496 keiere gestionar la recogida de mi pakete de @115821 se monta su ruta y yo como penelope a esperarle! 😤,11571,@118229 Hola.¿Cuál es la fecha de entrega de tu pedido? ^JJ,delivery_issue,
64124,130718,@116875 Todos los productos están fuera de México?,64123,"@130718 Buenos días Juan, te comento que no todos los artículos están fuera de México, tenemos productos tanto en territorio mexicano como importados del exterior. ^CJ",other,
89093,135275,"@AmazonHelp was told you would call me back within four hours, been over 24 and still no call...",89092,@135275 Oh no! I'm sorry you haven't received a callback! Have you had a chance to reach back out to us for an update? ^JO,other,
22593,120934,@115850 need a help..ordered a gift for sister...would you please deliver it before coming Sunday ? https://t.co/2Qx7IwPXto,22590,@120934 We cannot guarantee an early delivery. I request you to kindly wait until the estimated delivery date. 2/2 ^AR,delivery_issue,
21496,120695,@115850 Got fake mobiles twice instead of my ordered One Plus 5.Its been 15days since I'm struggling.#Shame #fraud #OnePlus5 #AmazonIndia,21494,"@120695 That's unacceptable indeed, did you report this to our customer service team here: https://t.co/vlvfJr4nN9? ^SI",product_device_issue,
62374,130291,@AmazonHelp Customer service helped me. Thank you.,62373,@130291 Excellent! I'm so glad to hear we were able to resolve the issue for you. Thanks for letting us know! ^JN,other,
